"cart_session","cart_product_id","cart_quantity","cart_id","year","month"
"f3eead4ac496febed1d39f84f3eba8a30a7f2cb2","145","1","12435","2012","5"
"f3eead4ac496febed1d39f84f3eba8a30a7f2cb2","3","1","12436","2012","5"
"f3eead4ac496febed1d39f84f3eba8a30a7f2cb2","73","2","12437","2012","5"
"f3eead4ac496febed1d39f84f3eba8a30a7f2cb2","33","1","12438","2012","5"
"f3eead4ac496febed1d39f84f3eba8a30a7f2cb2","12","1","12439","2012","5"
"f3eead4ac496febed1d39f84f3eba8a30a7f2cb2","94","2","12440","2012","5"
"6bd3429449248840d7498c289ba6b302e655d266","145","2","12441","2012","6"
"6bd3429449248840d7498c289ba6b302e655d266","78","10","12442","2012","6"
"6bd3429449248840d7498c289ba6b302e655d266","75","4","12443","2012","6"
"6bd3429449248840d7498c289ba6b302e655d266","1","1","12444","2012","6"
"6bd3429449248840d7498c289ba6b302e655d266","15","1","12445","2012","6"
"6bd3429449248840d7498c289ba6b302e655d266","71","5","12446","2012","6"
"6bd3429449248840d7498c289ba6b302e655d266","35","1","12447","2012","6"
"6bd3429449248840d7498c289ba6b302e655d266","36","6","12448","2012","6"
"6bd3429449248840d7498c289ba6b302e655d266","37","3","12449","2012","6"
"fbf0466dcf22007f5dab177e5050932ae7f07cb2","78","15","12450","2012","6"
"fbf0466dcf22007f5dab177e5050932ae7f07cb2","62","1","12451","2012","6"
"fbf0466dcf22007f5dab177e5050932ae7f07cb2","66","1","12452","2012","6"
"47d2d82461697fe77fbb8bbe5d4db83787a4444f","130","1","12453","2012","6"
"47d2d82461697fe77fbb8bbe5d4db83787a4444f","11","2","12454","2012","6"
"47d2d82461697fe77fbb8bbe5d4db83787a4444f","9","3","12455","2012","6"
"47d2d82461697fe77fbb8bbe5d4db83787a4444f","62","2","12456","2012","6"
"47d2d82461697fe77fbb8bbe5d4db83787a4444f","145","2","12457","2012","6"
"47d2d82461697fe77fbb8bbe5d4db83787a4444f","14","3","12458","2012","6"
"17364102b94409a332f513f6e5a078f02531b333","111","1","12459","2012","6"
"17364102b94409a332f513f6e5a078f02531b333","62","1","12460","2012","6"
"17364102b94409a332f513f6e5a078f02531b333","60","1","12461","2012","6"
"38b78e1b7d76a1038318484c16cad259c6dcc21e","102","3","12462","2012","6"
"38b78e1b7d76a1038318484c16cad259c6dcc21e","140","2","12463","2012","6"
"38b78e1b7d76a1038318484c16cad259c6dcc21e","130","2","12464","2012","6"
"38b78e1b7d76a1038318484c16cad259c6dcc21e","111","1","12465","2012","6"
"38b78e1b7d76a1038318484c16cad259c6dcc21e","144","1","12466","2012","6"
"38b78e1b7d76a1038318484c16cad259c6dcc21e","64","2","12467","2012","6"
"38b78e1b7d76a1038318484c16cad259c6dcc21e","35","1","12468","2012","6"
"45545e71e9159f211d65817e88691dbba41221d1","9","1","12469","2012","6"
"45545e71e9159f211d65817e88691dbba41221d1","102","1","12470","2012","6"
"45545e71e9159f211d65817e88691dbba41221d1","14","1","12471","2012","6"
"45545e71e9159f211d65817e88691dbba41221d1","1","1","12472","2012","6"
"45545e71e9159f211d65817e88691dbba41221d1","94","1","12473","2012","6"
"45545e71e9159f211d65817e88691dbba41221d1","57","1","12474","2012","6"
"45545e71e9159f211d65817e88691dbba41221d1","123","1","12475","2012","6"
"45545e71e9159f211d65817e88691dbba41221d1","70","1","12476","2012","6"
"45545e71e9159f211d65817e88691dbba41221d1","59","1","12477","2012","6"
"45545e71e9159f211d65817e88691dbba41221d1","104","1","12478","2012","6"
"08b25e11e7f3adf74024b9d1b71e0f9746c3807e","14","4","12479","2012","6"
"08b25e11e7f3adf74024b9d1b71e0f9746c3807e","87","1","12480","2012","6"
"08b25e11e7f3adf74024b9d1b71e0f9746c3807e","0","1","12481","2012","6"
"6941fca69c171b4f989fd910471482759b846f47","144","1","12482","2012","6"
"6941fca69c171b4f989fd910471482759b846f47","4","3","12483","2012","6"
"6941fca69c171b4f989fd910471482759b846f47","3","1","12484","2012","6"
"6941fca69c171b4f989fd910471482759b846f47","111","1","12485","2012","6"
"6941fca69c171b4f989fd910471482759b846f47","14","1","12486","2012","6"
"974188557ff9fa683adf765589bb0588b2365097","3","3","12487","2012","6"
"974188557ff9fa683adf765589bb0588b2365097","111","1","12488","2012","6"
"974188557ff9fa683adf765589bb0588b2365097","72","1","12489","2012","6"
"6b5b5777005373cebaf0c9aa0000e3838faca801","5","1","12490","2012","6"
"6b5b5777005373cebaf0c9aa0000e3838faca801","65","4","12491","2012","6"
"6b5b5777005373cebaf0c9aa0000e3838faca801","104","1","12492","2012","6"
"6b5b5777005373cebaf0c9aa0000e3838faca801","45","1","12493","2012","6"
"6b5b5777005373cebaf0c9aa0000e3838faca801","102","3","12494","2012","6"
"6b5b5777005373cebaf0c9aa0000e3838faca801","131","1","12495","2012","6"
"6b5b5777005373cebaf0c9aa0000e3838faca801","78","6","12496","2012","6"
"6b5b5777005373cebaf0c9aa0000e3838faca801","80","1","12497","2012","6"
"6b5b5777005373cebaf0c9aa0000e3838faca801","71","1","12498","2012","6"
"6b5b5777005373cebaf0c9aa0000e3838faca801","73","1","12499","2012","6"
"6b5b5777005373cebaf0c9aa0000e3838faca801","72","1","12500","2012","6"
"6b5b5777005373cebaf0c9aa0000e3838faca801","60","1","12501","2012","6"
"6b5b5777005373cebaf0c9aa0000e3838faca801","35","1","12502","2012","6"
"6b5b5777005373cebaf0c9aa0000e3838faca801","70","3","12503","2012","6"
"6b5b5777005373cebaf0c9aa0000e3838faca801","127","1","12504","2012","6"
"45a2954c44e64e6a0d02dcc32deb4249b60d5898","89","1","12505","2012","6"
"45a2954c44e64e6a0d02dcc32deb4249b60d5898","87","1","12506","2012","6"
"45a2954c44e64e6a0d02dcc32deb4249b60d5898","98","1","12507","2012","6"
"45a2954c44e64e6a0d02dcc32deb4249b60d5898","34","1","12508","2012","6"
"44de47f5f9e0fb966c68f1fb44de37238ba66b1e","111","1","12509","2012","6"
"44de47f5f9e0fb966c68f1fb44de37238ba66b1e","131","1","12510","2012","6"
"44de47f5f9e0fb966c68f1fb44de37238ba66b1e","102","1","12511","2012","6"
"44de47f5f9e0fb966c68f1fb44de37238ba66b1e","30","1","12512","2012","6"
"44de47f5f9e0fb966c68f1fb44de37238ba66b1e","34","1","12513","2012","6"
"44de47f5f9e0fb966c68f1fb44de37238ba66b1e","72","2","12514","2012","6"
"44de47f5f9e0fb966c68f1fb44de37238ba66b1e","144","1","12515","2012","6"
"44de47f5f9e0fb966c68f1fb44de37238ba66b1e","128","2","12516","2012","6"
"44de47f5f9e0fb966c68f1fb44de37238ba66b1e","31","1","12517","2012","6"
"44de47f5f9e0fb966c68f1fb44de37238ba66b1e","122","2","12518","2012","6"
"44de47f5f9e0fb966c68f1fb44de37238ba66b1e","78","2","12519","2012","6"
"44de47f5f9e0fb966c68f1fb44de37238ba66b1e","39","2","12520","2012","6"
"82796f8b34bcd372d6dad38df3f0987ef8ff86bf","62","1","12521","2012","6"
"82796f8b34bcd372d6dad38df3f0987ef8ff86bf","105","1","12522","2012","6"
"82796f8b34bcd372d6dad38df3f0987ef8ff86bf","81","3","12523","2012","6"
"c59b39c0b12558ec9dbcf35fc1279da42be36db4","129","1","12524","2012","6"
"c59b39c0b12558ec9dbcf35fc1279da42be36db4","3","1","12525","2012","6"
"c59b39c0b12558ec9dbcf35fc1279da42be36db4","127","1","12526","2012","6"
"c59b39c0b12558ec9dbcf35fc1279da42be36db4","80","1","12527","2012","6"
"c59b39c0b12558ec9dbcf35fc1279da42be36db4","130","1","12528","2012","6"
"c59b39c0b12558ec9dbcf35fc1279da42be36db4","4","1","12529","2012","6"
"e024069a123630901ab13149bc0d2e79d1641148","104","1","12530","2012","6"
"e024069a123630901ab13149bc0d2e79d1641148","37","1","12531","2012","6"
"e024069a123630901ab13149bc0d2e79d1641148","94","1","12532","2012","6"
"e024069a123630901ab13149bc0d2e79d1641148","36","1","12533","2012","6"
"e024069a123630901ab13149bc0d2e79d1641148","109","1","12534","2012","6"
"e024069a123630901ab13149bc0d2e79d1641148","0","1","12535","2012","6"
"3dde3decc69ece4f97513c6658ee5a3d083f94b7","76","5","12536","2012","6"
"3dde3decc69ece4f97513c6658ee5a3d083f94b7","77","2","12537","2012","6"
"3dde3decc69ece4f97513c6658ee5a3d083f94b7","73","1","12538","2012","6"
"7028bf31f3956b5f86e3380f3545cd9a19b0af06","111","1","12539","2012","6"
"7028bf31f3956b5f86e3380f3545cd9a19b0af06","62","4","12540","2012","6"
"7028bf31f3956b5f86e3380f3545cd9a19b0af06","14","1","12541","2012","6"
"7028bf31f3956b5f86e3380f3545cd9a19b0af06","3","1","12542","2012","6"
"7028bf31f3956b5f86e3380f3545cd9a19b0af06","66","2","12543","2012","6"
"7028bf31f3956b5f86e3380f3545cd9a19b0af06","64","2","12544","2012","6"
"7028bf31f3956b5f86e3380f3545cd9a19b0af06","70","1","12545","2012","6"
"7028bf31f3956b5f86e3380f3545cd9a19b0af06","2","1","12546","2012","6"
"7028bf31f3956b5f86e3380f3545cd9a19b0af06","71","1","12547","2012","6"
"7028bf31f3956b5f86e3380f3545cd9a19b0af06","15","1","12548","2012","6"
"7028bf31f3956b5f86e3380f3545cd9a19b0af06","130","1","12549","2012","6"
"7028bf31f3956b5f86e3380f3545cd9a19b0af06","12","2","12550","2012","6"
"8c92481abe89a510a7ccf33c5ade60cfb116cc3c","102","2","12559","2012","6"
"8c92481abe89a510a7ccf33c5ade60cfb116cc3c","9","1","12560","2012","6"
"8c92481abe89a510a7ccf33c5ade60cfb116cc3c","89","1","12561","2012","6"
"8c92481abe89a510a7ccf33c5ade60cfb116cc3c","36","1","12562","2012","6"
"8c92481abe89a510a7ccf33c5ade60cfb116cc3c","52","1","12563","2012","6"
"8c92481abe89a510a7ccf33c5ade60cfb116cc3c","58","1","12564","2012","6"
"8c92481abe89a510a7ccf33c5ade60cfb116cc3c","14","4","12565","2012","6"
"8c92481abe89a510a7ccf33c5ade60cfb116cc3c","3","1","12566","2012","6"
"123e5332db6c4c465c4b53d4e7b65df625415c4e","35","1","12567","2012","6"
"123e5332db6c4c465c4b53d4e7b65df625415c4e","127","2","12568","2012","6"
"bc77930f98475ec45a553b06af17dd09c809b471","9","2","12569","2012","6"
"bc77930f98475ec45a553b06af17dd09c809b471","13","2","12570","2012","6"
"bc77930f98475ec45a553b06af17dd09c809b471","1","2","12571","2012","6"
"bc77930f98475ec45a553b06af17dd09c809b471","55","1","12572","2012","6"
"bc77930f98475ec45a553b06af17dd09c809b471","0","1","12573","2012","6"
"cbd9d644d67501d85fbd661c3c82bbe6f3783790","72","2","12574","2012","6"
"cbd9d644d67501d85fbd661c3c82bbe6f3783790","5","1","12575","2012","6"
"cbd9d644d67501d85fbd661c3c82bbe6f3783790","145","1","12576","2012","6"
"cbd9d644d67501d85fbd661c3c82bbe6f3783790","71","2","12577","2012","6"
"cbd9d644d67501d85fbd661c3c82bbe6f3783790","1","1","12578","2012","6"
"cbd9d644d67501d85fbd661c3c82bbe6f3783790","0","1","12579","2012","6"
"a16c29970d429a03275faa5564ce48221f3e63d8","102","1","12580","2012","7"
"a16c29970d429a03275faa5564ce48221f3e63d8","130","1","12581","2012","7"
"a16c29970d429a03275faa5564ce48221f3e63d8","30","1","12582","2012","7"
"a16c29970d429a03275faa5564ce48221f3e63d8","72","1","12583","2012","7"
"a16c29970d429a03275faa5564ce48221f3e63d8","12","1","12584","2012","7"
"a16c29970d429a03275faa5564ce48221f3e63d8","104","1","12585","2012","7"
"a16c29970d429a03275faa5564ce48221f3e63d8","0","1","12586","2012","7"
"78c538b583078ed1253cd6f48a1746974c979590","102","4","12615","2012","7"
"78c538b583078ed1253cd6f48a1746974c979590","78","2","12616","2012","7"
"78c538b583078ed1253cd6f48a1746974c979590","88","1","12617","2012","7"
"78c538b583078ed1253cd6f48a1746974c979590","123","1","12618","2012","7"
"78c538b583078ed1253cd6f48a1746974c979590","127","1","12619","2012","7"
"78c538b583078ed1253cd6f48a1746974c979590","6","1","12620","2012","7"
"78c538b583078ed1253cd6f48a1746974c979590","0","1","12621","2012","7"
"1d0e78824e1531327fb69a2e0c8b7e9f32a219cf","12","1","12622","2012","7"
"1d0e78824e1531327fb69a2e0c8b7e9f32a219cf","1","1","12623","2012","7"
"1d0e78824e1531327fb69a2e0c8b7e9f32a219cf","56","2","12624","2012","7"
"1d0e78824e1531327fb69a2e0c8b7e9f32a219cf","0","1","12625","2012","7"
"a1bf69b620d5a3be30d56d071b71e855e9e7b329","9","2","12626","2012","7"
"a1bf69b620d5a3be30d56d071b71e855e9e7b329","104","1","12627","2012","7"
"a1bf69b620d5a3be30d56d071b71e855e9e7b329","0","1","12628","2012","7"
"71669d19c5625496685612ce4957a7f0711110c7","62","8","12629","2012","7"
"71669d19c5625496685612ce4957a7f0711110c7","72","1","12630","2012","7"
"71669d19c5625496685612ce4957a7f0711110c7","15","2","12631","2012","7"
"71669d19c5625496685612ce4957a7f0711110c7","114","1","12632","2012","7"
"71669d19c5625496685612ce4957a7f0711110c7","59","1","12633","2012","7"
"71669d19c5625496685612ce4957a7f0711110c7","134","2","12634","2012","7"
"71669d19c5625496685612ce4957a7f0711110c7","42","1","12635","2012","7"
"71669d19c5625496685612ce4957a7f0711110c7","1","1","12636","2012","7"
"71669d19c5625496685612ce4957a7f0711110c7","66","1","12637","2012","7"
"71669d19c5625496685612ce4957a7f0711110c7","64","6","12638","2012","7"
"71669d19c5625496685612ce4957a7f0711110c7","130","1","12639","2012","7"
"71669d19c5625496685612ce4957a7f0711110c7","78","1","12640","2012","7"
"71669d19c5625496685612ce4957a7f0711110c7","75","1","12641","2012","7"
"71669d19c5625496685612ce4957a7f0711110c7","0","1","12642","2012","7"
"b1e1dcc5cf521fbba5b65d4da511c513477e49ea","12","1","12643","2012","7"
"b1e1dcc5cf521fbba5b65d4da511c513477e49ea","145","1","12644","2012","7"
"b1e1dcc5cf521fbba5b65d4da511c513477e49ea","103","1","12645","2012","7"
"b1e1dcc5cf521fbba5b65d4da511c513477e49ea","0","1","12646","2012","7"
"36d56ddd38a5a9875af2e8f8c80ba63efbdeff7a","14","1","12647","2012","7"
"36d56ddd38a5a9875af2e8f8c80ba63efbdeff7a","9","1","12648","2012","7"
"36d56ddd38a5a9875af2e8f8c80ba63efbdeff7a","127","1","12649","2012","7"
"36d56ddd38a5a9875af2e8f8c80ba63efbdeff7a","1","1","12650","2012","7"
"36d56ddd38a5a9875af2e8f8c80ba63efbdeff7a","144","1","12651","2012","7"
"36d56ddd38a5a9875af2e8f8c80ba63efbdeff7a","105","1","12652","2012","7"
"36d56ddd38a5a9875af2e8f8c80ba63efbdeff7a","0","1","12653","2012","7"
"0849702886e305e9d72d4d8cd3f0d3919d39f30f","14","4","12654","2012","7"
"0849702886e305e9d72d4d8cd3f0d3919d39f30f","12","1","12655","2012","7"
"0849702886e305e9d72d4d8cd3f0d3919d39f30f","87","1","12656","2012","7"
"0849702886e305e9d72d4d8cd3f0d3919d39f30f","0","1","12657","2012","7"
"ad4dca852781a0215add4752011bd515e5a2c54b","1","2","12658","2012","7"
"ad4dca852781a0215add4752011bd515e5a2c54b","134","2","12659","2012","7"
"ad4dca852781a0215add4752011bd515e5a2c54b","4","1","12660","2012","7"
"94e0a5a2e3f856889dd1f0f33562e2ba5ff7e988","12","2","12661","2012","7"
"94e0a5a2e3f856889dd1f0f33562e2ba5ff7e988","12","1","12662","2012","7"
"94e0a5a2e3f856889dd1f0f33562e2ba5ff7e988","62","1","12663","2012","7"
"94e0a5a2e3f856889dd1f0f33562e2ba5ff7e988","30","1","12664","2012","7"
"94e0a5a2e3f856889dd1f0f33562e2ba5ff7e988","85","1","12665","2012","7"
"94e0a5a2e3f856889dd1f0f33562e2ba5ff7e988","6","1","12666","2012","7"
"94e0a5a2e3f856889dd1f0f33562e2ba5ff7e988","114","1","12667","2012","7"
"94e0a5a2e3f856889dd1f0f33562e2ba5ff7e988","70","1","12668","2012","7"
"94e0a5a2e3f856889dd1f0f33562e2ba5ff7e988","72","1","12669","2012","7"
"94e0a5a2e3f856889dd1f0f33562e2ba5ff7e988","76","5","12670","2012","7"
"94e0a5a2e3f856889dd1f0f33562e2ba5ff7e988","78","5","12671","2012","7"
"94e0a5a2e3f856889dd1f0f33562e2ba5ff7e988","75","5","12672","2012","7"
"94e0a5a2e3f856889dd1f0f33562e2ba5ff7e988","38","1","12673","2012","7"
"94e0a5a2e3f856889dd1f0f33562e2ba5ff7e988","39","1","12674","2012","7"
"94e0a5a2e3f856889dd1f0f33562e2ba5ff7e988","40","1","12675","2012","7"
"94e0a5a2e3f856889dd1f0f33562e2ba5ff7e988","41","1","12676","2012","7"
"94e0a5a2e3f856889dd1f0f33562e2ba5ff7e988","42","1","12677","2012","7"
"94e0a5a2e3f856889dd1f0f33562e2ba5ff7e988","43","1","12678","2012","7"
"94e0a5a2e3f856889dd1f0f33562e2ba5ff7e988","0","1","12679","2012","7"
"eae291644f969095963c84d6efbcffa932474f0a","88","1","12680","2012","7"
"eae291644f969095963c84d6efbcffa932474f0a","35","1","12681","2012","7"
"eae291644f969095963c84d6efbcffa932474f0a","14","1","12682","2012","7"
"eae291644f969095963c84d6efbcffa932474f0a","80","1","12683","2012","7"
"eae291644f969095963c84d6efbcffa932474f0a","122","2","12684","2012","7"
"8c93fa63c1a8149e35e14203a523af6fe07ec063","12","1","12685","2012","7"
"a7610fd64bf21acc5c894b82e47359e335bef983","111","1","12686","2012","7"
"a7610fd64bf21acc5c894b82e47359e335bef983","102","1","12687","2012","7"
"a7610fd64bf21acc5c894b82e47359e335bef983","62","1","12688","2012","7"
"a7610fd64bf21acc5c894b82e47359e335bef983","11","1","12689","2012","7"
"a7610fd64bf21acc5c894b82e47359e335bef983","127","1","12690","2012","7"
"a7610fd64bf21acc5c894b82e47359e335bef983","87","1","12691","2012","7"
"a7610fd64bf21acc5c894b82e47359e335bef983","3","1","12692","2012","7"
"a7610fd64bf21acc5c894b82e47359e335bef983","85","1","12693","2012","7"
"a7610fd64bf21acc5c894b82e47359e335bef983","6","1","12694","2012","7"
"a7610fd64bf21acc5c894b82e47359e335bef983","86","1","12695","2012","7"
"a7610fd64bf21acc5c894b82e47359e335bef983","70","1","12696","2012","7"
"a7610fd64bf21acc5c894b82e47359e335bef983","57","1","12697","2012","7"
"a7610fd64bf21acc5c894b82e47359e335bef983","64","1","12698","2012","7"
"a7610fd64bf21acc5c894b82e47359e335bef983","65","1","12699","2012","7"
"a7610fd64bf21acc5c894b82e47359e335bef983","15","1","12700","2012","7"
"a7610fd64bf21acc5c894b82e47359e335bef983","71","1","12701","2012","7"
"a7610fd64bf21acc5c894b82e47359e335bef983","104","1","12702","2012","7"
"a7610fd64bf21acc5c894b82e47359e335bef983","42","2","12703","2012","7"
"5ea2cb58f0cd077d316d85b8b5a050b345e2c876","111","1","12704","2012","7"
"5ea2cb58f0cd077d316d85b8b5a050b345e2c876","3","2","12705","2012","7"
"5ea2cb58f0cd077d316d85b8b5a050b345e2c876","85","1","12706","2012","7"
"9453cba33dfd843bed30dd799e50c0dfff79d1ee","98","1","12707","2012","7"
"9453cba33dfd843bed30dd799e50c0dfff79d1ee","113","1","12708","2012","7"
"9453cba33dfd843bed30dd799e50c0dfff79d1ee","70","5","12709","2012","7"
"9453cba33dfd843bed30dd799e50c0dfff79d1ee","4","5","12710","2012","7"
"9453cba33dfd843bed30dd799e50c0dfff79d1ee","144","1","12711","2012","7"
"5b0df24d97fc750ccc1e5a1fa14f38d41d3bfd4d","4","1","12712","2012","7"
"5b0df24d97fc750ccc1e5a1fa14f38d41d3bfd4d","3","1","12713","2012","7"
"5b0df24d97fc750ccc1e5a1fa14f38d41d3bfd4d","144","1","12714","2012","7"
"5b0df24d97fc750ccc1e5a1fa14f38d41d3bfd4d","6","1","12715","2012","7"
"5b0df24d97fc750ccc1e5a1fa14f38d41d3bfd4d","34","1","12716","2012","7"
"5b0df24d97fc750ccc1e5a1fa14f38d41d3bfd4d","112","2","12717","2012","7"
"5b0df24d97fc750ccc1e5a1fa14f38d41d3bfd4d","140","1","12718","2012","7"
"5b0df24d97fc750ccc1e5a1fa14f38d41d3bfd4d","14","1","12719","2012","7"
"5b0df24d97fc750ccc1e5a1fa14f38d41d3bfd4d","75","5","12720","2012","7"
"5b0df24d97fc750ccc1e5a1fa14f38d41d3bfd4d","12","1","12721","2012","7"
"5b0df24d97fc750ccc1e5a1fa14f38d41d3bfd4d","0","1","12722","2012","7"
"6c8cbdd1985c46d826d780348a4a4200e7dfd297","63","1","12723","2012","7"
"6c8cbdd1985c46d826d780348a4a4200e7dfd297","102","2","12724","2012","7"
"6c8cbdd1985c46d826d780348a4a4200e7dfd297","87","1","12725","2012","7"
"ac3bc306e160f1da6d5dadb89227b6b269518006","144","1","12738","2012","7"
"ac3bc306e160f1da6d5dadb89227b6b269518006","87","1","12739","2012","7"
"ac3bc306e160f1da6d5dadb89227b6b269518006","12","1","12740","2012","7"
"ac3bc306e160f1da6d5dadb89227b6b269518006","100","1","12741","2012","7"
"ac3bc306e160f1da6d5dadb89227b6b269518006","123","1","12742","2012","7"
"ac3bc306e160f1da6d5dadb89227b6b269518006","9","1","12743","2012","7"
"bf5024802ed965f5503c6bf3654faa805e365e01","12","1","12744","2012","7"
"bf5024802ed965f5503c6bf3654faa805e365e01","87","1","12745","2012","7"
"c2ede7bd4545f421a3b985084c6f84f2794b2c97","1","2","12746","2012","7"
"c2ede7bd4545f421a3b985084c6f84f2794b2c97","15","2","12747","2012","7"
"c2ede7bd4545f421a3b985084c6f84f2794b2c97","49","1","12748","2012","7"
"93ee1bf301ae5547619c3b8a76eeffd531ec8585","3","2","12749","2012","7"
"93ee1bf301ae5547619c3b8a76eeffd531ec8585","111","1","12750","2012","7"
"4e144661ce64ed46eabe08a9b4abe0b7dcf35bcb","4","5","12751","2012","8"
"c1792b5773bf3d4ead5757700237b40671a816a2","11","3","12752","2012","8"
"c1792b5773bf3d4ead5757700237b40671a816a2","12","1","12753","2012","8"
"c1792b5773bf3d4ead5757700237b40671a816a2","60","1","12754","2012","8"
"c1792b5773bf3d4ead5757700237b40671a816a2","14","1","12755","2012","8"
"c1792b5773bf3d4ead5757700237b40671a816a2","56","1","12756","2012","8"
"c1792b5773bf3d4ead5757700237b40671a816a2","38","1","12757","2012","8"
"fdce5a2290ddf9850a04d8ec096683bd9310e6be","75","1","12758","2012","8"
"fdce5a2290ddf9850a04d8ec096683bd9310e6be","78","1","12759","2012","8"
"fdce5a2290ddf9850a04d8ec096683bd9310e6be","71","1","12760","2012","8"
"fdce5a2290ddf9850a04d8ec096683bd9310e6be","73","1","12761","2012","8"
"fdce5a2290ddf9850a04d8ec096683bd9310e6be","130","1","12762","2012","8"
"fdce5a2290ddf9850a04d8ec096683bd9310e6be","131","1","12763","2012","8"
"fdce5a2290ddf9850a04d8ec096683bd9310e6be","102","1","12764","2012","8"
"fdce5a2290ddf9850a04d8ec096683bd9310e6be","110","1","12765","2012","8"
"fdce5a2290ddf9850a04d8ec096683bd9310e6be","11","1","12766","2012","8"
"fdce5a2290ddf9850a04d8ec096683bd9310e6be","62","1","12767","2012","8"
"fdce5a2290ddf9850a04d8ec096683bd9310e6be","4","1","12768","2012","8"
"fdce5a2290ddf9850a04d8ec096683bd9310e6be","134","1","12769","2012","8"
"fdce5a2290ddf9850a04d8ec096683bd9310e6be","129","1","12770","2012","8"
"fdce5a2290ddf9850a04d8ec096683bd9310e6be","14","1","12771","2012","8"
"fdce5a2290ddf9850a04d8ec096683bd9310e6be","31","1","12772","2012","8"
"fdce5a2290ddf9850a04d8ec096683bd9310e6be","104","1","12773","2012","8"
"fdce5a2290ddf9850a04d8ec096683bd9310e6be","113","1","12774","2012","8"
"fdce5a2290ddf9850a04d8ec096683bd9310e6be","12","1","12775","2012","8"
"fdce5a2290ddf9850a04d8ec096683bd9310e6be","89","1","12776","2012","8"
"fdce5a2290ddf9850a04d8ec096683bd9310e6be","34","1","12777","2012","8"
"fdce5a2290ddf9850a04d8ec096683bd9310e6be","17","1","12778","2012","8"
"fdce5a2290ddf9850a04d8ec096683bd9310e6be","64","1","12779","2012","8"
"fdce5a2290ddf9850a04d8ec096683bd9310e6be","148","1","12780","2012","8"
"fdce5a2290ddf9850a04d8ec096683bd9310e6be","70","1","12781","2012","8"
"fdce5a2290ddf9850a04d8ec096683bd9310e6be","72","1","12782","2012","8"
"fdce5a2290ddf9850a04d8ec096683bd9310e6be","82","1","12783","2012","8"
"fdce5a2290ddf9850a04d8ec096683bd9310e6be","57","1","12784","2012","8"
"fdce5a2290ddf9850a04d8ec096683bd9310e6be","45","1","12785","2012","8"
"ff56f2e4a1ebcd5670770dc5b379a03560e94190","35","6","12786","2012","8"
"b044314ab893da8838f1dbbf033de7555ced552b","34","1","12787","2012","8"
"b044314ab893da8838f1dbbf033de7555ced552b","95","1","12788","2012","8"
"b044314ab893da8838f1dbbf033de7555ced552b","79","1","12789","2012","8"
"b044314ab893da8838f1dbbf033de7555ced552b","101","1","12790","2012","8"
"f5ba811ce413a613436d6c55a5db4cfd75490174","54","1","12791","2012","8"
"f5ba811ce413a613436d6c55a5db4cfd75490174","3","2","12792","2012","8"
"f5ba811ce413a613436d6c55a5db4cfd75490174","103","2","12793","2012","8"
"f5ba811ce413a613436d6c55a5db4cfd75490174","6","2","12794","2012","8"
"f5ba811ce413a613436d6c55a5db4cfd75490174","78","2","12795","2012","8"
"f5ba811ce413a613436d6c55a5db4cfd75490174","75","2","12796","2012","8"
"f5ba811ce413a613436d6c55a5db4cfd75490174","15","1","12797","2012","8"
"f5ba811ce413a613436d6c55a5db4cfd75490174","123","1","12798","2012","8"
"f5ba811ce413a613436d6c55a5db4cfd75490174","114","1","12799","2012","8"
"f5ba811ce413a613436d6c55a5db4cfd75490174","55","1","12800","2012","8"
"f5ba811ce413a613436d6c55a5db4cfd75490174","35","1","12801","2012","8"
"e8500ca75c596a560063566cb4789c4235f08463","57","1","12802","2012","8"
"e8500ca75c596a560063566cb4789c4235f08463","82","2","12803","2012","8"
"e8500ca75c596a560063566cb4789c4235f08463","83","4","12804","2012","8"
"e8500ca75c596a560063566cb4789c4235f08463","112","2","12805","2012","8"
"f24d29fe22d93d6cd856417cada67979b32eae71","111","1","12806","2012","8"
"f24d29fe22d93d6cd856417cada67979b32eae71","102","1","12807","2012","8"
"f24d29fe22d93d6cd856417cada67979b32eae71","131","1","12808","2012","8"
"f24d29fe22d93d6cd856417cada67979b32eae71","72","1","12809","2012","8"
"f24d29fe22d93d6cd856417cada67979b32eae71","75","1","12810","2012","8"
"1b566369ea7509c86cb939c7ff6cdebf189278be","102","12","12811","2012","8"
"1b566369ea7509c86cb939c7ff6cdebf189278be","53","1","12812","2012","8"
"1b566369ea7509c86cb939c7ff6cdebf189278be","49","1","12813","2012","8"
"1b566369ea7509c86cb939c7ff6cdebf189278be","36","1","12814","2012","8"
"1b566369ea7509c86cb939c7ff6cdebf189278be","37","1","12815","2012","8"
"1b566369ea7509c86cb939c7ff6cdebf189278be","39","1","12816","2012","8"
"1b566369ea7509c86cb939c7ff6cdebf189278be","42","1","12817","2012","8"
"1b566369ea7509c86cb939c7ff6cdebf189278be","72","1","12818","2012","8"
"1b566369ea7509c86cb939c7ff6cdebf189278be","111","1","12819","2012","8"
"1b566369ea7509c86cb939c7ff6cdebf189278be","9","1","12820","2012","8"
"1b566369ea7509c86cb939c7ff6cdebf189278be","85","1","12821","2012","8"
"1b566369ea7509c86cb939c7ff6cdebf189278be","129","1","12822","2012","8"
"1b566369ea7509c86cb939c7ff6cdebf189278be","145","1","12823","2012","8"
"1b566369ea7509c86cb939c7ff6cdebf189278be","134","1","12824","2012","8"
